OBJECTID,Permanent_Identifier,FDate,Resolution,GNIS_ID,GNIS_Name,LengthKM,ReachCode,FlowDir,WBArea_Permanent_Identifier,FType,FCode,Shape_Length,Perm_ID,OID_,ComID,TotDASqKM,DivDASqKM
37330,12074914,3/17/2008 0:00,3,267782,Stony Creek,0.634,1.80E+13,1,12070290,558,55800,0.007274178,12074914,45106,12074914,1933.4799,1933.4799
37331,12074912,3/17/2008 0:00,3,267782,Stony Creek,0.278,1.80E+13,1,12074068,558,55800,0.003139409,12074912,45107,12074912,1934.4987,1934.4987
37375,12075120,3/17/2008 0:00,3, , ,0.043,1.80E+13,1,12074064,558,55800,0.000480191,12075120,46360,12075120,1945.5939,0.0072
37376,12075114,3/17/2008 0:00,3, , ,0.025,1.80E+13,1,12074064,558,55800,0.000274869,12075114,46361,12075114,1945.5939,0.0072
37379,12075116,3/17/2008 0:00,3, , ,0.029,1.80E+13,1,12074064,558,55800,0.000301673,12075116,46364,12075116,1946.5632,1.0035
37380,12075118,3/17/2008 0:00,3, , ,0.031,1.80E+13,1,12074064,558,55800,0.000351125,12075118,46365,12075118,1946.5047,0.945
37390,12074678,3/17/2008 0:00,3, , ,0.292,1.80E+13,1,12074068,558,55800,0.00311948,12074678,46375,12074678,1941.3639,0.1206
37391,12074888,3/17/2008 0:00,3, , ,0.17,1.80E+13,1,12070348,558,55800,0.001911129,12074888,46376,12074888,1941.6285,0.3852
37393,12074674,4/25/2008 0:00,3, , ,0.052,1.80E+13,1,12074068,558,55800,0.000536523,12074674,46378,12074674,1940.9049,0.3825
37394,12074662,4/25/2008 0:00,3, , ,0.134,1.80E+13,1,12074068,558,55800,0.001495909,12074662,46379,12074662,1940.5224,0
37396,12074664,3/17/2008 0:00,3, , ,0.126,1.80E+13,1,12074068,558,55800,0.001360311,12074664,46381,12074664,1937.835,0.3555
37398,12074656,3/17/2008 0:00,3, , ,0.054,1.80E+13,1,12074068,558,55800,0.000605867,12074656,46383,12074656,1937.4849,1.251
37402,12074652,3/17/2008 0:00,3, , ,0.41,1.80E+13,1,12070338,558,55800,0.004313432,12074652,46387,12074652,1937.3067,1.0728
37404,12074898,4/25/2008 0:00,3, , ,0.033,1.80E+13,1,12074068,558,55800,0.00037663,12074898,46389,12074898,1938.411,0.0234
37405,12074650,4/25/2008 0:00,3, , ,0.036,1.80E+13,1,12074068,558,55800,0.00033364,12074650,46390,12074650,1938.3876,0
37407,12074640,3/17/2008 0:00,3, , ,0.041,1.80E+13,1,12074068,558,55800,0.000416371,12074640,46392,12074640,1936.305,0.3186
37409,12074904,3/17/2008 0:00,3, , ,0.037,1.80E+13,1,12074068,558,55800,0.000377786,12074904,46394,12074904,1936.1457,0.1593
37412,12074580,3/17/2008 0:00,3, , ,0.038,1.80E+13,1,12070290,558,55800,0.000420684,12074580,46397,12074580,1933.0227,0
37416,12074574,3/17/2008 0:00,3, , ,0.061,1.80E+13,1,12070290,558,55800,0.000567167,12074574,46401,12074574,0.3474,0.3474
37419,12074918,4/25/2008 0:00,3, , ,0.026,1.80E+13,1,12070290,558,55800,0.000235804,12074918,46404,12074918,1933.8381,0.531
37420,12074920,4/25/2008 0:00,3, , ,0.047,1.80E+13,1,12070290,558,55800,0.000474156,12074920,46405,12074920,1933.3071,0
37422,12074646,4/25/2008 0:00,3, , ,0.069,1.80E+13,1,12074068,558,55800,0.000631795,12074646,46407,12074646,1938.3435,0.1692
37423,12075076,4/25/2008 0:00,3, , ,0.049,1.80E+13,1,12074068,558,55800,0.000464397,12075076,46408,12075076,1938.1743,0
37445,12075104,3/17/2008 0:00,3, , ,0.027,1.80E+13,1,12070368,558,55800,0.000288737,12075104,46430,12075104,4.4172,4.4172
37472,12074636,3/17/2008 0:00,3,267782,Stony Creek,0.512,1.80E+13,1,12074068,558,55800,0.005638486,12074636,46870,12074636,1938.1743,1938.015
37473,12074638,3/17/2008 0:00,3,267782,Stony Creek,0.124,1.80E+13,1,12074068,558,55800,0.001115944,12074638,46871,12074638,1938.1824,1938.0231
37475,12074660,3/17/2008 0:00,3, , ,0.18,1.80E+13,1,12074068,558,55800,0.00210368,12074660,46873,12074660,1937.529,0.0198
37476,12079962,3/17/2008 0:00,3, , ,0.091,1.80E+13,1,12074068,558,55800,0.001056402,12079962,46874,12079962,1937.5317,0.0225
37477,12074658,3/17/2008 0:00,3,267782,Stony Creek,0.533,1.80E+13,1,12074068,558,55800,0.005708395,12074658,46875,12074658,1940.1318,1940.1318
37478,12074902,3/17/2008 0:00,3, , ,0.07,1.80E+13,1,12074068,558,55800,0.000811581,12074902,46876,12074902,1936.1457,0
37479,12079960,3/17/2008 0:00,3, , ,0.062,1.80E+13,1,12074068,558,55800,0.000619641,12079960,46877,12079960,1936.1457,0
37480,12074622,3/17/2008 0:00,3, , ,0.015,1.80E+13,1,12074068,558,55800,0.000151699,12074622,46878,12074622,1936.1484,0.0027
37481,12074578,3/17/2008 0:00,3,267782,Stony Creek,0.545,1.80E+13,1,12070290,558,55800,0.005572546,12074578,46879,12074578,1933.0227,1933.0227
37498,12074894,3/17/2008 0:00,3,267782,Stony Creek,0.024,1.80E+13,1,12074068,558,55800,0.000266594,12074894,46978,12074894,1940.1876,1940.1579
37503,12075102,3/17/2008 0:00,3,267782,Stony Creek,0.194,1.80E+13,1,12070368,558,55800,0.00222168,12075102,47043,12075102,1998.585,1998.585
37505,12074672,3/17/2008 0:00,3,267782,Stony Creek,0.204,1.80E+13,1,12074068,558,55800,0.002121115,12074672,47045,12074672,1940.7546,1940.7546
37506,12074892,3/17/2008 0:00,3,267782,Stony Creek,0.041,1.80E+13,1,12074068,558,55800,0.000467379,12074892,47046,12074892,1940.5224,1940.5224
37507,12074670,3/17/2008 0:00,3,267782,Stony Creek,0.469,1.80E+13,1,12074068,558,55800,0.005238531,12074670,47047,12074670,1940.7114,1940.7114
37508,12074676,3/17/2008 0:00,3,267782,Stony Creek,0.26,1.80E+13,1,12074068,558,55800,0.00294546,12074676,47048,12074676,1941.2433,1941.2433
37509,12074896,3/17/2008 0:00,3,267782,Stony Creek,0.182,1.80E+13,1,12074068,558,55800,0.001837584,12074896,47049,12074896,1938.6162,1938.6162
37510,12074648,3/17/2008 0:00,3,267782,Stony Creek,0.315,1.80E+13,1,12074068,558,55800,0.003341568,12074648,47050,12074648,1938.3876,1938.3876
37511,12074654,3/17/2008 0:00,3,267782,Stony Creek,0.2,1.80E+13,1,12074068,558,55800,0.002118865,12074654,47051,12074654,1938.6693,1938.6693
37512,12074900,3/17/2008 0:00,3,267782,Stony Creek,0.072,1.80E+13,1,12074068,558,55800,0.000849403,12074900,47052,12074900,1938.393,1938.393
37514,12074576,3/17/2008 0:00,3,267782,Stony Creek,6.634,1.80E+13,1,12070290,558,55800,0.071796026,12074576,47054,12074576,1932.3369,1932.3369
37518,12074624,3/17/2008 0:00,3, , ,0.033,1.80E+13,1,12074068,558,55800,0.000347609,12074624,47100,12074624,1936.1484,0.0027
37521,12074626,3/17/2008 0:00,3, , ,0.05,1.80E+13,1,12074068,558,55800,0.000471942,12074626,47103,12074626,1936.1601,0.1737
37522,12074616,3/17/2008 0:00,3,267782,Stony Creek,0.654,1.80E+13,1,12074068,558,55800,0.007128097,12074616,47104,12074616,1937.7234,1937.7234
38652,948020678,12/1/2010 0:00,3, , ,0.173,1.80E+13,1,-9998,558,55800,0.001710132,948020678,8135,948020678,3.5415,3.5415
38704,24691173,3/18/2008 0:00,3, , ,0.099,1.80E+13,1,8307992,558,55800,0.001034427,24691173,8185,24691173,6.1749,6.1749
38712,24691169,3/18/2008 0:00,3, , ,0.276,1.80E+13,1,8307992,558,55800,0.002677459,24691169,8193,24691169,2.4435,2.4435
38718,8007913,3/18/2008 0:00,3,266680,East Fork Middle Creek,1.455,1.80E+13,1,8307992,558,55800,0.01592,8007913,8199,8007913,39.6279,39.6279
38719,8007915,3/18/2008 0:00,3,266680,East Fork Middle Creek,0.395,1.80E+13,1,8307992,558,55800,0.004320301,8007915,8200,8007915,37.1061,37.1061
38720,8007911,3/18/2008 0:00,3,266680,East Fork Middle Creek,0.743,1.80E+13,1,8307992,558,55800,0.00845836,8007911,8201,8007911,46.26,46.26
38721,8007907,3/18/2008 0:00,3,266680,East Fork Middle Creek,0.841,1.80E+13,1,8307992,558,55800,0.008716941,8007907,8202,8007907,49.1796,49.1796
38722,8007899,3/18/2008 0:00,3,234282,Middle Creek,0.306,1.80E+13,1,8307992,558,55800,0.003239427,8007899,8203,8007899,109.1547,109.1547
38723,8007905,3/18/2008 0:00,3,234282,Middle Creek,1.715,1.80E+13,1,8307992,558,55800,0.016371564,8007905,8204,8007905,98.3313,98.3313
38724,8011681,3/18/2008 0:00,3,234282,Middle Creek,0.985,1.80E+13,1,8307992,558,55800,0.009827436,8011681,8205,8011681,113.5521,113.5521
38725,8007903,3/18/2008 0:00,3,234282,Middle Creek,1.035,1.80E+13,1,8307992,558,55800,0.010180519,8007903,8206,8007903,107.703,107.703
38726,8007901,3/18/2008 0:00,3,234282,Middle Creek,1.261,1.80E+13,1,8307992,558,55800,0.011583737,8007901,8207,8007901,103.4235,103.4235
38874,15030127,3/18/2008 0:00,3,233595,Cache Creek,1.274,1.80E+13,1,120049363,558,55800,0.013557297,15030127,3347,15030127,2827.4913,2781.2745
38875,15030123,3/18/2008 0:00,3,233595,Cache Creek,0.127,1.80E+13,1,120049363,558,55800,0.001131429,15030123,3348,15030123,2829.3453,2783.1285
38950,15027405,3/18/2008 0:00,3, , ,0.125,1.80E+13,1,120049363,558,55800,0.001376202,15027405,3413,15027405,2735.3538,0
38951,15027371,3/18/2008 0:00,3, , ,0.103,1.80E+13,1,120049363,558,55800,0.001146517,15027371,3414,15027371,2735.5149,0.1611
39010,15030117,3/18/2008 0:00,3, , ,0.607,1.80E+13,1,120049363,558,55800,0.005580715,15030117,3473,15030117,2827.6398,1.1142
39011,15030125,3/18/2008 0:00,3, , ,0.086,1.80E+13,1,120049363,558,55800,0.000857776,15030125,3474,15030125,2828.3598,1.8342
39030,15027365,3/18/2008 0:00,3, , ,0.05,1.80E+13,1,120049363,558,55800,0.000557795,15027365,3493,15027365,2732.8437,0.0576
39032,15027367,3/18/2008 0:00,3,233595,Cache Creek,0.038,1.80E+13,1,120049363,558,55800,0.000425746,15027367,3495,15027367,2733.7122,2733.7122
39043,15030145,3/18/2008 0:00,3,233595,Cache Creek,0.134,1.80E+13,1,120049363,558,55800,0.001556301,15030145,3504,15030145,2808.5814,2762.3646
39044,15027373,3/18/2008 0:00,3,233595,Cache Creek,4.682,1.80E+13,1,120049363,558,55800,0.051538093,15027373,3505,15027373,2743.8318,2743.8318
39045,15027403,3/18/2008 0:00,3,233595,Cache Creek,1.481,1.80E+13,1,120049363,558,55800,0.016823965,15027403,3506,15027403,2735.3538,2735.3538
39046,15030129,3/18/2008 0:00,3,233595,Cache Creek,0.433,1.80E+13,1,120049363,558,55800,0.005003871,15030129,3507,15030129,2826.6606,2780.4438
39047,15030143,3/18/2008 0:00,3,233595,Cache Creek,0.23,1.80E+13,1,120049363,558,55800,0.002648961,15030143,3508,15030143,2808.6858,2762.469
39048,15030139,3/18/2008 0:00,3,233595,Cache Creek,2.496,1.80E+13,1,120049363,558,55800,0.0275535,15030139,3509,15030139,2810.1177,2763.9009
39049,15027369,3/18/2008 0:00,3,233595,Cache Creek,0.476,1.80E+13,1,120049363,558,55800,0.005147812,15027369,3510,15027369,2735.4708,2735.4708
39050,15030131,3/18/2008 0:00,3,233595,Cache Creek,2.862,1.80E+13,1,120049363,558,55800,0.032523032,15030131,3511,15030131,2814.8058,2768.589
39051,15030147,3/18/2008 0:00,3,233595,Cache Creek,0.244,1.80E+13,1,120049363,558,55800,0.002751214,15030147,3512,15030147,2744.1297,2744.1297
39052,15030133,3/18/2008 0:00,3,233595,Cache Creek,1.159,1.80E+13,1,120049363,558,55800,0.013354195,15030133,3513,15030133,2818.8945,2772.6777
39053,15030135,3/18/2008 0:00,3,233595,Cache Creek,0.497,1.80E+13,1,120049363,558,55800,0.005710008,15030135,3514,15030135,2826.5256,2780.3088
39061,15030151,3/18/2008 0:00,3, , ,0.817,1.80E+13,1,120049363,558,55800,0.007578158,15030151,3522,15030151,2796.201,18.2196
39064,15030119,3/18/2008 0:00,3, , ,0.47,1.80E+13,1,120049363,558,55800,0.004248096,15030119,3523,15030119,2805.9066,7.4376
39066,15030121,3/18/2008 0:00,3, , ,0.227,1.80E+13,1,120049363,558,55800,0.002035794,15030121,3524,15030121,2798.5005,2.5623
39068,15030115,3/18/2008 0:00,3, , ,0.249,1.80E+13,1,120049363,558,55800,0.002342505,15030115,3526,15030115,2826.6957,0.0351
39069,15030141,3/18/2008 0:00,3, , ,0.333,1.80E+13,1,120049363,558,55800,0.00382358,15030141,3527,15030141,2810.1321,1.5507
39070,15030137,3/18/2008 0:00,3, , ,1.036,1.80E+13,1,120049363,558,55800,0.010536558,15030137,3528,15030137,2809.368,0.7866
39138,2776738,3/18/2008 0:00,3,264163,North Fork Feather River,0.045,1.80E+13,1,12075330,558,55800,0.000529087,2776738,10271,2776738,4611.7701,4611.7701
39140,2776740,3/18/2008 0:00,3,264163,North Fork Feather River,0.62,1.80E+13,1,12075330,558,55800,0.006053817,2776740,10273,2776740,4593.0402,4593.0402
39297,2776552,3/18/2008 0:00,3,234299,Milk Ranch Creek,0.039,1.80E+13,1,12075330,558,55800,0.000391942,2776552,10430,2776552,18.7236,18.7236
43549,8062583,3/18/2008 0:00,3,238295,Yuba River,0.025,1.80E+13,1,15069048,558,55800,0.000286614,8062583,14832,8062583,3110.2884,3110.2884
43550,8062581,3/18/2008 0:00,3,238295,Yuba River,0.133,1.80E+13,1,15069040,558,55800,0.001541235,8062581,14833,8062581,3104.5149,3104.5149
43552,8062585,3/18/2008 0:00,3,222178,Deer Creek,0.018,1.80E+13,1,15069040,558,55800,0.000191192,8062585,14835,8062585,231.7995,231.7995
43583,8062579,3/18/2008 0:00,3,238295,Yuba River,0.048,1.80E+13,1,15069040,558,55800,0.000500792,8062579,14866,8062579,2872.6605,2872.6605
43584,8062589,3/18/2008 0:00,3,238295,Yuba River,0.806,1.80E+13,1,15069034,558,55800,0.008160014,8062589,14867,8062589,2872.5966,2872.5966
43585,8062555,3/18/2008 0:00,3,238295,Yuba River,0.224,1.80E+13,1,15069032,558,55800,0.002212625,8062555,14868,8062555,2870.9523,2870.9523
43721,8062453,3/18/2008 0:00,3,263552,Middle Yuba River,0.062,1.80E+13,1,15068974,558,55800,0.000657389,8062453,15004,8062453,407.07,407.07
43722,8062643,3/18/2008 0:00,3,263552,Middle Yuba River,0.157,1.80E+13,1,15068974,558,55800,0.001804911,8062643,15005,8062643,411.6555,411.6555
44214,8062617,3/18/2008 0:00,3, , ,0.065,1.80E+13,1,15069052,558,55800,0.000580774,8062617,15459,8062617,3110.0148,0.0018
44228,8062615,3/18/2008 0:00,3, , ,0.034,1.80E+13,1,15069036,558,55800,0.000378994,8062615,15462,8062615,1.6416,1.6416
44230,8062619,3/18/2008 0:00,3,238295,Yuba River,0.099,1.80E+13,1,15069052,558,55800,0.000906144,8062619,15464,8062619,3110.0328,3110.0328
44268,8062645,3/18/2008 0:00,3, , ,0.031,1.80E+13,1,15068974,558,55800,0.000362432,8062645,15502,8062645,4.4055,4.4055
45234,8062571,3/18/2008 0:00,3,238295,Yuba River,0.024,1.80E+13,1,15069042,558,55800,0.000270042,8062571,49788,8062571,3104.6193,3104.6193
45235,8062567,3/18/2008 0:00,3,238295,Yuba River,0.053,1.80E+13,1,15069040,558,55800,0.000594504,8062567,49789,8062567,3104.5725,3104.5725
45237,8062561,3/18/2008 0:00,3,238295,Yuba River,0.041,1.80E+13,1,15069036,558,55800,0.000395513,8062561,49791,8062561,3110.8086,3110.8086
45238,8062577,3/18/2008 0:00,3,238295,Yuba River,0.333,1.80E+13,1,15069048,558,55800,0.003012415,8062577,49792,8062577,3110.7906,3110.7906
45240,8062565,3/18/2008 0:00,3, , ,0.085,1.80E+13,1,15069044,558,55800,0.000829635,8062565,49794,8062565,12.6774,12.6774
45368,8062563,3/18/2008 0:00,3, , ,0.046,1.80E+13,1,15069036,558,55800,0.000508485,8062563,49915,8062563,3110.6961,0.4095
45369,8062587,3/18/2008 0:00,3, , ,0.085,1.80E+13,1,15069048,558,55800,0.000875468,8062587,49916,8062587,3110.3649,0.3519
45371,8062623,3/18/2008 0:00,3, , ,0.09,1.80E+13,1,15069040,558,55800,0.000985989,8062623,49918,8062623,3104.5149,0
45372,8062569,3/18/2008 0:00,3, , ,0.034,1.80E+13,1,15069042,558,55800,0.000330377,8062569,49919,8062569,3105.8352,1.3203
45397,8068135,3/18/2008 0:00,3, , ,0.055,1.80E+13,1,15069052,558,55800,0.00051712,8068135,49941,8068135,3110.013,0
45399,8062621,3/18/2008 0:00,3, , ,0.039,1.80E+13,1,15069052,558,55800,0.000448343,8062621,49943,8062621,3110.013,0
45402,8062559,3/18/2008 0:00,3,238295,Yuba River,0.05,1.80E+13,1,15069036,558,55800,0.000579598,8062559,49946,8062559,3114.3582,3114.3582
45403,8068147,3/18/2008 0:00,3,238295,Yuba River,1.433,1.80E+13,1,15069036,558,55800,0.015896007,8068147,49947,8068147,3112.7094,3112.7094
45404,8062547,3/18/2008 0:00,3,238295,Yuba River,0.271,1.80E+13,1,15069038,558,55800,0.002706827,8062547,49948,8062547,3115.0107,3115.0107
45405,8062613,3/18/2008 0:00,3,238295,Yuba River,0.81,1.80E+13,1,15069044,558,55800,0.00730471,8062613,49949,8062613,3116.0061,3116.0061
45408,8062573,3/18/2008 0:00,3,238295,Yuba River,0.124,1.80E+13,1,15069042,558,55800,0.001409258,8062573,49952,8062573,3106.0296,3106.0296
45409,8062591,3/18/2008 0:00,3,238295,Yuba River,0.311,1.80E+13,1,15069046,558,55800,0.003295726,8062591,49953,8062591,3106.8747,3106.8747
45410,8062593,3/18/2008 0:00,3,238295,Yuba River,2.004,1.80E+13,1,15069052,558,55800,0.021485985,8062593,49954,8062593,3110.013,3110.013
45601,7982900,3/17/2008 0:00,3,238295,Yuba River,0.04,1.80E+13,1,15069094,558,55800,0.000450786,7982900,1535,7982900,3452.5746,3452.5746
45603,7982934,3/17/2008 0:00,3,238295,Yuba River,1.669,1.80E+13,1,15069094,558,55800,0.017758357,7982934,1537,7982934,3452.5746,3452.5746
45605,7982812,3/17/2008 0:00,3,238295,Yuba River,0.08,1.80E+13,1,15069076,558,55800,0.000913314,7982812,1539,7982812,3434.1624,3434.1624
45607,7982824,3/17/2008 0:00,3,238295,Yuba River,0.393,1.80E+13,1,15069072,558,55800,0.004236804,7982824,1541,7982824,3430.935,3430.935
45608,7982790,3/17/2008 0:00,3,238295,Yuba River,0.142,1.80E+13,1,15069072,558,55800,0.001505557,7982790,1542,7982790,3430.7442,3430.7442
45609,7982808,3/17/2008 0:00,3,238295,Yuba River,0.225,1.80E+13,1,15069076,558,55800,0.002504782,7982808,1543,7982808,3432.7377,3432.7377
45610,7982958,3/17/2008 0:00,3,238295,Yuba River,0.061,1.80E+13,1,15069072,558,55800,0.000679312,7982958,1544,7982958,3431.0556,3431.0556
45611,7982810,3/17/2008 0:00,3,238295,Yuba River,0.133,1.80E+13,1,15069076,558,55800,0.001551598,7982810,1545,7982810,3432.8349,3432.8349
45612,7982962,3/17/2008 0:00,3,238295,Yuba River,0.017,1.80E+13,1,15069072,558,55800,0.000164498,7982962,1546,7982962,3431.0556,3431.0556
45614,7982846,3/17/2008 0:00,3,238295,Yuba River,0.132,1.80E+13,1,15069056,558,55800,0.00146046,7982846,1548,7982846,3139.9929,3139.9929
45615,7982840,3/17/2008 0:00,3,238295,Yuba River,0.026,1.80E+13,1,15069066,558,55800,0.000304681,7982840,1549,7982840,3140.055,3140.055
45616,7982990,3/17/2008 0:00,3,238295,Yuba River,0.058,1.80E+13,1,15069056,558,55800,0.000647335,7982990,1550,7982990,3139.9587,3139.9587
45617,7982866,3/17/2008 0:00,3,238295,Yuba River,1.443,1.80E+13,1,15069056,558,55800,0.015961381,7982866,1551,7982866,3139.9452,3139.9452
45619,7982874,3/17/2008 0:00,3,238295,Yuba River,0.47,1.80E+13,1,15069056,558,55800,0.005246913,7982874,1553,7982874,3134.7855,3134.7855
45620,7982998,3/17/2008 0:00,3,238295,Yuba River,0.055,1.80E+13,1,15069070,558,55800,0.000638755,7982998,1554,7982998,3134.2149,3134.2149
45624,7983002,3/17/2008 0:00,3,238295,Yuba River,0.116,1.80E+13,1,15069044,558,55800,0.00104843,7983002,1558,7983002,3128.7006,3128.7006
45625,7983000,3/17/2008 0:00,3,238295,Yuba River,0.328,1.80E+13,1,15069070,558,55800,0.003778487,7983000,1559,7983000,3134.1798,3134.1798
45626,7982892,3/17/2008 0:00,3,238295,Yuba River,0.289,1.80E+13,1,15069068,558,55800,0.003358818,7982892,1560,7982892,3129.4386,3129.4386
45627,7982890,3/17/2008 0:00,3,238295,Yuba River,0.297,1.80E+13,1,15069064,558,55800,0.003414184,7982890,1561,7982890,3130.9074,3130.9074
45639,7982930,3/17/2008 0:00,3, , ,0.04,1.80E+13,1,15069100,558,55800,0.000412587,7982930,1563,7982930,12.2895,12.2895
45641,7982932,3/17/2008 0:00,3, , ,0.036,1.80E+13,1,15069094,558,55800,0.000420403,7982932,1565,7982932,3452.5746,0
45643,7982940,3/17/2008 0:00,3, , ,0.013,1.80E+13,1,15069092,558,55800,0.000117006,7982940,1567,7982940,2.5857,2.5857
45647,7982954,3/17/2008 0:00,3, , ,0.012,1.80E+13,1,15069076,558,55800,0.000116603,7982954,1571,7982954,3432.8511,0
45650,7982950,3/17/2008 0:00,3, , ,0.495,1.80E+13,1,15069078,558,55800,0.00567812,7982950,1574,7982950,3433.5279,0.6768
45652,7982788,3/17/2008 0:00,3, , ,0.038,1.80E+13,1,15069076,558,55800,0.000366395,7982788,1576,7982788,3432.8349,0
45653,7982792,3/17/2008 0:00,3, , ,0.322,1.80E+13,1,15069072,558,55800,0.003564598,7982792,1577,7982792,3430.827,0.0828
45655,7982960,3/17/2008 0:00,3, , ,0.051,1.80E+13,1,15069072,558,55800,0.000486229,7982960,1579,7982960,3430.8396,0.0954
45657,7982832,4/25/2008 0:00,3, , ,0.043,1.80E+13,1,15069066,558,55800,0.00040609,7982832,1581,7982832,3146.7474,0
45658,7982828,4/25/2008 0:00,3, , ,0.061,1.80E+13,1,15069066,558,55800,0.000550719,7982828,1582,7982828,3147.6681,0.9207
45660,7982844,3/17/2008 0:00,3, , ,0.104,1.80E+13,1,15069056,558,55800,0.001112042,7982844,1584,7982844,2.3994,2.3994
45661,7982882,3/17/2008 0:00,3,219875,Brooks Creek,0.032,1.80E+13,1,15069070,558,55800,0.000316328,7982882,1585,7982882,0,0
45663,7982984,3/17/2008 0:00,3, , ,0.029,1.80E+13,1,15069066,558,55800,0.000265304,7982984,1587,7982984,3147.903,0
45664,7982982,3/17/2008 0:00,3, , ,0.04,1.80E+13,1,15069060,558,55800,0.000448428,7982982,1588,7982982,3147.9228,0.0198
45666,7982976,3/17/2008 0:00,3, , ,0.08,1.80E+13,1,15069060,558,55800,0.000898111,7982976,1590,7982976,3148.7796,0.9639
45667,7982816,3/17/2008 0:00,3, , ,0.115,1.80E+13,1,15069054,558,55800,0.00108552,7982816,1591,7982816,3148.8687,1.053
45669,7982776,3/17/2008 0:00,3, , ,0.026,1.80E+13,1,15069054,558,55800,0.000302183,7982776,1593,7982776,3150.3798,0
45671,7982802,3/17/2008 0:00,3, , ,0.033,1.80E+13,1,15069054,558,55800,0.000373124,7982802,1595,7982802,3150.4437,0.0171
45673,7982822,3/17/2008 0:00,3, , ,0.038,1.80E+13,1,15069076,558,55800,0.000385063,7982822,1597,7982822,3434.1534,0
45674,7982820,3/17/2008 0:00,3, , ,0.062,1.80E+13,1,15069080,558,55800,0.00067141,7982820,1598,7982820,3434.3739,0.2205
45676,7982856,3/17/2008 0:00,3, , ,0.053,1.80E+13,1,15069080,558,55800,0.000478494,7982856,1600,7982856,3445.2873,0
45677,7982946,3/17/2008 0:00,3, , ,0.037,1.80E+13,1,15069084,558,55800,0.000428617,7982946,1601,7982946,3445.6446,0.3573
45679,7982942,3/17/2008 0:00,3, , ,0.042,1.80E+13,1,15069092,558,55800,0.000465909,7982942,1603,7982942,3451.2048,0
45706,7982898,3/17/2008 0:00,3,238295,Yuba River,0.506,1.80E+13,1,15069100,558,55800,0.005648881,7982898,1623,7982898,3453.2487,3453.2487
